season,match_id,date,home_team,away_team,home_goals,away_goals,result,home_xg,away_xg,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_possession,away_possession,home_ppda,away_ppda,home_big_chances,away_big_chances,home_set_piece_xg,away_set_piece_xg,home_red_cards,away_red_cards,referee,stadium,attendance,source_name,source_url_or_page_title,source_timestamp,is_real_data,data_status,notes
2017-18,LIGUE1HIST_1718_202_OlympiquedeMarseille_RCStrasbourgAlsace,2018-01-16,Olympique de Marseille,RC Strasbourg Alsace,2,0,home_win,,,15,4,7,2,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_203_ASMonaco_OGCNice,2018-01-16,AS Monaco,OGC Nice,2,2,draw,,,6,9,3,5,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_204_Amiens_Montpellier,2018-01-17,Amiens,Montpellier,1,1,draw,,,13,16,3,5,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_205_AngersSCO_EstacTroyes,2018-01-17,Angers SCO,Estac Troyes,3,1,home_win,,,12,8,5,2,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_206_Guingamp_OlympiqueLyonnais,2018-01-17,Guingamp,Olympique Lyonnais,0,2,away_win,,,8,21,3,13,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_207_LOSCLille_StadeRennaisFC,2018-01-17,LOSC Lille,Stade Rennais FC,1,2,away_win,,,11,22,3,12,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_208_Metz_StEtienne,2018-01-17,Metz,St Etienne,3,0,home_win,,,19,7,12,4,,,,,,,,,0,1,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_209_ParisSaint-Germain_Dijon,2018-01-17,Paris Saint-Germain,Dijon,8,0,home_win,,,23,6,14,1,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_210_ToulouseFC_Nantes,2018-01-17,Toulouse FC,Nantes,1,1,draw,,,15,11,3,2,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_211_Caen_OlympiquedeMarseille,2018-01-19,Caen,Olympique de Marseille,0,2,away_win,,,5,12,2,4,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_212_Amiens_Guingamp,2018-01-20,Amiens,Guingamp,3,1,home_win,,,13,6,6,1,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_213_Montpellier_ToulouseFC,2018-01-20,Montpellier,Toulouse FC,2,1,home_win,,,22,9,5,3,,,,,,,,,0,1,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_214_Nantes_Bordeaux,2018-01-20,Nantes,Bordeaux,0,1,away_win,,,14,9,4,3,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_215_StadeRennaisFC_AngersSCO,2018-01-20,Stade Rennais FC,Angers SCO,1,0,home_win,,,9,9,2,3,,,,,,,,,0,1,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_216_RCStrasbourgAlsace_Dijon,2018-01-20,RC Strasbourg Alsace,Dijon,3,2,home_win,,,16,12,9,5,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_217_EstacTroyes_LOSCLille,2018-01-20,Estac Troyes,LOSC Lille,1,0,home_win,,,7,9,2,1,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_218_OlympiqueLyonnais_ParisSaint-Germain,2018-01-21,Olympique Lyonnais,Paris Saint-Germain,2,1,home_win,,,11,11,6,3,,,,,,,,,0,1,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_219_ASMonaco_Metz,2018-01-21,AS Monaco,Metz,3,1,home_win,,,13,3,6,2,,,,,,,,,0,1,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_220_OGCNice_StEtienne,2018-01-21,OGC Nice,St Etienne,1,0,home_win,,,7,9,2,2,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_221_Dijon_StadeRennaisFC,2018-01-26,Dijon,Stade Rennais FC,2,1,home_win,,,14,13,4,4,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_222_AngersSCO_Amiens,2018-01-27,Angers SCO,Amiens,1,0,home_win,,,16,3,7,0,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_223_Guingamp_Nantes,2018-01-27,Guingamp,Nantes,0,3,away_win,,,6,13,0,5,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_224_Metz_OGCNice,2018-01-27,Metz,OGC Nice,2,1,home_win,,,15,13,5,5,,,,,,,,,0,1,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_225_ParisSaint-Germain_Montpellier,2018-01-27,Paris Saint-Germain,Montpellier,4,0,home_win,,,11,16,7,3,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_226_StEtienne_Caen,2018-01-27,St Etienne,Caen,2,1,home_win,,,12,14,4,3,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_227_ToulouseFC_EstacTroyes,2018-01-27,Toulouse FC,Estac Troyes,1,0,home_win,,,20,1,7,0,,,,,,,,,0,1,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_228_Bordeaux_OlympiqueLyonnais,2018-01-28,Bordeaux,Olympique Lyonnais,3,1,home_win,,,9,9,4,4,,,,,,,,,1,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_229_LOSCLille_RCStrasbourgAlsace,2018-01-28,LOSC Lille,RC Strasbourg Alsace,2,1,home_win,,,8,11,5,2,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_230_OlympiquedeMarseille_ASMonaco,2018-01-28,Olympique de Marseille,AS Monaco,2,2,draw,,,17,9,6,3,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_231_OlympiquedeMarseille_Metz,2018-02-02,Olympique de Marseille,Metz,6,3,home_win,,,18,18,10,8,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_232_Amiens_StEtienne,2018-02-03,Amiens,St Etienne,0,2,away_win,,,8,16,0,8,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_233_LOSCLille_ParisSaint-Germain,2018-02-03,LOSC Lille,Paris Saint-Germain,0,3,away_win,,,10,19,3,9,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_234_Montpellier_AngersSCO,2018-02-03,Montpellier,Angers SCO,2,1,home_win,,,8,8,3,2,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_235_OGCNice_ToulouseFC,2018-02-03,OGC Nice,Toulouse FC,0,1,away_win,,,14,6,2,1,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_236_RCStrasbourgAlsace_Bordeaux,2018-02-03,RC Strasbourg Alsace,Bordeaux,0,2,away_win,,,9,7,0,4,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_237_Caen_Nantes,2018-02-04,Caen,Nantes,3,2,home_win,,,16,14,7,4,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_238_ASMonaco_OlympiqueLyonnais,2018-02-04,AS Monaco,Olympique Lyonnais,3,2,home_win,,,12,13,7,4,,,,,,,,,1,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_239_StadeRennaisFC_Guingamp,2018-02-04,Stade Rennais FC,Guingamp,0,1,away_win,,,13,11,5,4,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_240_StEtienne_OlympiquedeMarseille,2018-02-09,St Etienne,Olympique de Marseille,2,2,draw,,,7,12,3,4,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_241_AngersSCO_ASMonaco,2018-02-10,Angers SCO,AS Monaco,0,4,away_win,,,11,10,1,6,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_242_Bordeaux_Amiens,2018-02-10,Bordeaux,Amiens,3,2,home_win,,,14,19,4,6,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_243_Dijon_OGCNice,2018-02-10,Dijon,OGC Nice,3,2,home_win,,,11,14,3,5,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_244_Guingamp_Caen,2018-02-10,Guingamp,Caen,0,0,draw,,,6,12,1,2,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_245_Metz_Montpellier,2018-02-10,Metz,Montpellier,0,1,away_win,,,12,16,5,8,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_246_ToulouseFC_ParisSaint-Germain,2018-02-10,Toulouse FC,Paris Saint-Germain,0,1,away_win,,,3,21,1,6,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_247_OlympiqueLyonnais_StadeRennaisFC,2018-02-11,Olympique Lyonnais,Stade Rennais FC,0,2,away_win,,,19,6,6,3,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_248_Nantes_LOSCLille,2018-02-11,Nantes,LOSC Lille,2,2,draw,,,20,7,6,4,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_249_RCStrasbourgAlsace_EstacTroyes,2018-02-11,RC Strasbourg Alsace,Estac Troyes,2,1,home_win,,,12,12,2,4,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_250_ASMonaco_Dijon,2018-02-16,AS Monaco,Dijon,4,0,home_win,,,14,7,5,4,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_251_Amiens_ToulouseFC,2018-02-17,Amiens,Toulouse FC,0,0,draw,,,6,12,1,5,,,,,,,,,1,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_252_AngersSCO_StEtienne,2018-02-17,Angers SCO,St Etienne,0,1,away_win,,,19,10,4,3,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_253_Caen_StadeRennaisFC,2018-02-17,Caen,Stade Rennais FC,2,2,draw,,,18,11,6,5,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_254_Montpellier_Guingamp,2018-02-17,Montpellier,Guingamp,1,1,draw,,,19,4,5,1,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_255_ParisSaint-Germain_RCStrasbourgAlsace,2018-02-17,Paris Saint-Germain,RC Strasbourg Alsace,5,2,home_win,,,20,12,11,2,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_256_EstacTroyes_Metz,2018-02-17,Estac Troyes,Metz,1,0,home_win,,,18,10,9,4,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_257_LOSCLille_OlympiqueLyonnais,2018-02-18,LOSC Lille,Olympique Lyonnais,2,2,draw,,,14,13,5,5,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_258_OlympiquedeMarseille_Bordeaux,2018-02-18,Olympique de Marseille,Bordeaux,1,0,home_win,,,12,5,8,1,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_259_OGCNice_Nantes,2018-02-18,OGC Nice,Nantes,1,1,draw,,,12,9,4,3,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_260_EstacTroyes_Dijon,2018-02-20,Estac Troyes,Dijon,0,0,draw,,,9,7,3,1,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_261_RCStrasbourgAlsace_Montpellier,2018-02-23,RC Strasbourg Alsace,Montpellier,0,0,draw,,,11,8,3,2,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_262_Dijon_Caen,2018-02-24,Dijon,Caen,2,0,home_win,,,13,13,3,2,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_263_Guingamp_Metz,2018-02-24,Guingamp,Metz,2,2,draw,,,17,5,8,2,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
2017-18,LIGUE1HIST_1718_264_LOSCLille_AngersSCO,2018-02-24,LOSC Lille,Angers SCO,1,2,away_win,,,14,14,3,9,,,,,,,,,0,0,,,,football-data.co.uk,https://www.football-data.co.uk/mmz4281/1718/F1.csv,2026-09-16T20:27:13+00:00,True,completed,"Advanced metrics (xG, possession, PPDA, big_chances, set_piece_xg), stadium, and attendance are not published by football-data.co.uk and are intentionally left blank rather than estimated."
